borough,segment,full_station_name,transfer_segment,transfer_station_name,line_designators,station_name,line,annual_ridership,year
Bx,White Plains Rd,"Allerton Av (2,5)",,,"['2', '5']",Allerton Av,5,1427038.0,2001
Bx,White Plains Rd,"Burke Av (2,5)",,,"['2', '5']",Burke Av,2,901035.0,2001
Bx,White Plains Rd,"Burke Av (2,5)",,,"['2', '5']",Burke Av,5,901035.0,2001
Bx,White Plains Rd,"Gun Hill Rd (2,5)",,,"['2', '5']",Gun Hill Rd,2,1407781.0,2001
Bx,White Plains Rd,"Gun Hill Rd (2,5)",,,"['2', '5']",Gun Hill Rd,5,1407781.0,2001
Bx,White Plains Rd,"219 St (2,5)",,,"['2', '5']",219 St,2,725271.0,2001
Bx,White Plains Rd,"219 St (2,5)",,,"['2', '5']",219 St,5,725271.0,2001
Bx,White Plains Rd,"225 St (2,5)",,,"['2', '5']",225 St,2,901909.0,2001
Bx,White Plains Rd,"225 St (2,5)",,,"['2', '5']",225 St,5,901909.0,2001
Bx,White Plains Rd,"233 St (2,5)",,,"['2', '5']",233 St,2,1283596.0,2001
Bx,White Plains Rd,"233 St (2,5)",,,"['2', '5']",233 St,5,1283596.0,2001
Bx,White Plains Rd,"Nereid Av (2,5)",,,"['2', '5']",Nereid Av,2,798970.0,2001
Bx,White Plains Rd,"Nereid Av (2,5)",,,"['2', '5']",Nereid Av,5,798970.0,2001
Bx,White Plains Rd,Wakefield-241 St (2),,,['2'],Wakefield-241 St,2,1045011.0,2001
Bx,Dyre Av,Morris Park (5),,,['5'],Morris Park,5,445159.0,2001
Bx,Dyre Av,Pelham Pkwy (5),,,['5'],Pelham Pkwy,5,665085.0,2001
Bx,Dyre Av,Gun Hill Rd (5),,,['5'],Gun Hill Rd,5,1532449.0,2001
Bx,Dyre Av,Baychester Av (5),,,['5'],Baychester Av,5,956529.0,2001
Bx,Dyre Av,Eastchester-Dyre Av (5),,,['5'],Eastchester-Dyre Av,5,990129.0,2001
Bx,Pelham,3 Av-138 St (6),,,['6'],3 Av-138 St,6,1575887.0,2001
Bx,Pelham,Brook Av (6),,,['6'],Brook Av,6,1573905.0,2001
Bx,Pelham,Cypress Av (6),,,['6'],Cypress Av,6,807611.0,2001
Bx,Pelham,East 143 St-St Mary's St (6),,,['6'],East 143 St-St Mary's St,6,255783.0,2001
Bx,Pelham,East 149 St (6),,,['6'],East 149 St,6,1083833.0,2001
Bx,Pelham,Longwood Av (6),,,['6'],Longwood Av,6,808127.0,2001
Bx,Pelham,Hunts Point Av (6),,,['6'],Hunts Point Av,6,2622658.0,2001
Bx,Pelham,Whitlock Av (6),,,['6'],Whitlock Av,6,374535.0,2001
Bx,Pelham,Elder Av (6),,,['6'],Elder Av,6,1701506.0,2001
Bx,Pelham,Morrison Av-Soundview (6),,,['6'],Morrison Av-Soundview,6,1783678.0,2001
Bx,Pelham,St Lawrence Av (6),,,['6'],St Lawrence Av,6,1091196.0,2001
Bx,Pelham,Parkchester (6),,,['6'],Parkchester,6,3994737.0,2001
Bx,Pelham,Castle Hill Av (6),,,['6'],Castle Hill Av,6,1840586.0,2001
Bx,Pelham,Zerega Av (6),,,['6'],Zerega Av,6,520826.0,2001
Bx,Pelham,Westchester Sq-East Tremont Av (6),,,['6'],Westchester Sq-East Tremont Av,6,1409566.0,2001
Bx,Pelham,Middletown Rd (6),,,['6'],Middletown Rd,6,394430.0,2001
Bx,Pelham,Buhre Av (6),,,['6'],Buhre Av,6,696159.0,2001
Bx,Pelham,Pelham Bay Park (6),,,['6'],Pelham Bay Park,6,1579313.0,2001
M,Flushing (Manhattan),34 St-Hudson Yards (7),,,['7'],34 St-Hudson Yards,7,,2001
M,Broadway-60 St,Rector St (R),,,['R'],Rector St,R,1903269.0,2001
M,Broadway-60 St,Cortlandt St (R),,,['R'],Cortlandt St,R,5586383.0,2001
M,Broadway-60 St,City Hall (R),,,['R'],City Hall,R,2555465.0,2001
M,Broadway-60 St,"Prince St (N,R)",,,"['N', 'R']",Prince St,N,3024876.0,2001
M,Broadway-60 St,"Prince St (N,R)",,,"['N', 'R']",Prince St,R,3024876.0,2001
M,Broadway-60 St,"8 St-New York University (N,R)",,,"['N', 'R']",8 St-New York University,N,4220951.0,2001
M,Broadway-60 St,"8 St-New York University (N,R)",,,"['N', 'R']",8 St-New York University,R,4220951.0,2001
M,Broadway-60 St,"23 St (N,R)",,,"['N', 'R']",23 St,N,3685543.0,2001
M,Broadway-60 St,"23 St (N,R)",,,"['N', 'R']",23 St,R,3685543.0,2001
M,Broadway-60 St,"28 St (N,R)",,,"['N', 'R']",28 St,N,2240432.0,2001
M,Broadway-60 St,"28 St (N,R)",,,"['N', 'R']",28 St,R,2240432.0,2001
M,Broadway-60 St,"49 St (N,Q,R)",,,"['N', 'Q', 'R']",49 St,N,6956349.0,2001
M,Broadway-60 St,"49 St (N,Q,R)",,,"['N', 'Q', 'R']",49 St,Q,6956349.0,2001
M,Broadway-60 St,"49 St (N,Q,R)",,,"['N', 'Q', 'R']",49 St,R,6956349.0,2001
M,Broadway-60 St,"57 St-7 Av (N,Q,R)",,,"['N', 'Q', 'R']",57 St-7 Av,N,8123781.0,2001
M,Broadway-60 St,"57 St-7 Av (N,Q,R)",,,"['N', 'Q', 'R']",57 St-7 Av,Q,8123781.0,2001
M,Broadway-60 St,"57 St-7 Av (N,Q,R)",,,"['N', 'Q', 'R']",57 St-7 Av,R,8123781.0,2001
M,Broadway-60 St,"5 Av-59 St (N,Q,R)",,,"['N', 'Q', 'R']",5 Av-59 St,N,4681025.0,2001
M,Broadway-60 St,"5 Av-59 St (N,Q,R)",,,"['N', 'Q', 'R']",5 Av-59 St,Q,4681025.0,2001
M,Broadway-60 St,"5 Av-59 St (N,Q,R)",,,"['N', 'Q', 'R']",5 Av-59 St,R,4681025.0,2001
M,Nassau St,"Broad St (J,Z)",,,"['J', 'Z']",Broad St,J,2017217.0,2001
M,Nassau St,"Broad St (J,Z)",,,"['J', 'Z']",Broad St,Z,2017217.0,2001
M,Nassau St,"Bowery (J,Z)",,,"['J', 'Z']",Bowery,J,374381.0,2001
M,Nassau St,"Bowery (J,Z)",,,"['J', 'Z']",Bowery,Z,374381.0,2001
M,14 St,3 Av (L),,,['L'],3 Av,L,1300193.0,2001
M,14 St,1 Av (L),,,['L'],1 Av,L,4574737.0,2001
M,6 Av,"Grand St (B,D)",,,"['B', 'D']",Grand St,B,6120697.0,2001
M,6 Av,"Grand St (B,D)",,,"['B', 'D']",Grand St,D,6120697.0,2001
M,6 Av,East Broadway (F),,,['F'],East Broadway,F,4307356.0,2001
M,6 Av,2 Av (F),,,['F'],2 Av,F,3845891.0,2001
M,6 Av,"23 St (F,M)",,,"['F', 'M']",23 St,F,6028814.0,2001
M,6 Av,"23 St (F,M)",,,"['F', 'M']",23 St,M,6028814.0,2001
M,6 Av,"47-50 Sts-Rockefeller Center (B,D,F,M)",,,"['B', 'D', 'F', 'M']",47-50 Sts-Rockefeller Center,B,17591014.0,2001
M,6 Av,"47-50 Sts-Rockefeller Center (B,D,F,M)",,,"['B', 'D', 'F', 'M']",47-50 Sts-Rockefeller Center,D,17591014.0,2001
M,6 Av,"47-50 Sts-Rockefeller Center (B,D,F,M)",,,"['B', 'D', 'F', 'M']",47-50 Sts-Rockefeller Center,F,17591014.0,2001
M,6 Av,"47-50 Sts-Rockefeller Center (B,D,F,M)",,,"['B', 'D', 'F', 'M']",47-50 Sts-Rockefeller Center,M,17591014.0,2001
M,8 Av,"Canal St (A,C,E)",,,"['A', 'C', 'E']",Canal St,A,5152150.0,2001
M,8 Av,"Canal St (A,C,E)",,,"['A', 'C', 'E']",Canal St,C,5152150.0,2001
M,8 Av,"Canal St (A,C,E)",,,"['A', 'C', 'E']",Canal St,E,5152150.0,2001
M,8 Av,"Spring St (C,E)",,,"['C', 'E']",Spring St,C,2756454.0,2001
M,8 Av,"Spring St (C,E)",,,"['C', 'E']",Spring St,E,2756454.0,2001
M,8 Av,"23 St (C,E)",,,"['C', 'E']",23 St,C,5461246.0,2001
M,8 Av,"23 St (C,E)",,,"['C', 'E']",23 St,E,5461246.0,2001
M,8 Av,"34 St-Penn Station (A,C,E)",,,"['A', 'C', 'E']",34 St-Penn Station,A,22637540.0,2001
M,8 Av,"34 St-Penn Station (A,C,E)",,,"['A', 'C', 'E']",34 St-Penn Station,C,22637540.0,2001
M,8 Av,"34 St-Penn Station (A,C,E)",,,"['A', 'C', 'E']",34 St-Penn Station,E,22637540.0,2001
M,8 Av,"50 St (C,E)",,,"['C', 'E']",50 St,C,4862746.0,2001
M,8 Av,"50 St (C,E)",,,"['C', 'E']",50 St,E,4862746.0,2001
M,53 St,"7 Av (B,D,E)",,,"['B', 'D', 'E']",7 Av,B,3816125.0,2001
M,53 St,"7 Av (B,D,E)",,,"['B', 'D', 'E']",7 Av,D,3816125.0,2001
M,53 St,"7 Av (B,D,E)",,,"['B', 'D', 'E']",7 Av,E,3816125.0,2001
M,53 St,"5 Av-53 St (E,M)",,,"['E', 'M']",5 Av-53 St,E,8278472.0,2001
M,53 St,"5 Av-53 St (E,M)",,,"['E', 'M']",5 Av-53 St,M,8278472.0,2001
M,63 St,57 St (F),,,['F'],57 St,F,1861664.0,2001
M,63 St,Lexington Av-63 St (F),,,['F'],Lexington Av-63 St,F,1239510.0,2001
M,63 St,Roosevelt Island (F),,,['F'],Roosevelt Island,F,1425557.0,2001
M,2 Ave,72 St (Q),,,['Q'],72 St,Q,,2001
M,2 Ave,86 St (Q),,,['Q'],86 St,Q,,2001
M,2 Ave,96 St (Q),,,['Q'],96 St,Q,,2001
M,8 Av/Central Pk W,"72 St (B,C)",,,"['B', 'C']",72 St,B,2165933.0,2001
M,8 Av/Central Pk W,"72 St (B,C)",,,"['B', 'C']",72 St,C,2165933.0,2001
M,8 Av/Central Pk W,"81 St-Museum of Natural History (B,C)",,,"['B', 'C']",81 St-Museum of Natural History,B,3181389.0,2001
M,8 Av/Central Pk W,"81 St-Museum of Natural History (B,C)",,,"['B', 'C']",81 St-Museum of Natural History,C,3181389.0,2001
M,8 Av/Central Pk W,"86 St (B,C)",,,"['B', 'C']",86 St,B,2804933.0,2001
M,8 Av/Central Pk W,"86 St (B,C)",,,"['B', 'C']",86 St,C,2804933.0,2001
M,8 Av/Central Pk W,"96 St (B,C)",,,"['B', 'C']",96 St,B,2216182.0,2001
M,8 Av/Central Pk W,"96 St (B,C)",,,"['B', 'C']",96 St,C,2216182.0,2001
M,8 Av/Central Pk W,"103 St (B,C)",,,"['B', 'C']",103 St,B,1360123.0,2001
M,8 Av/Central Pk W,"103 St (B,C)",,,"['B', 'C']",103 St,C,1360123.0,2001
M,8 Av/Central Pk W,"Cathedral Pkwy-110 St (B,C)",,,"['B', 'C']",Cathedral Pkwy-110 St,B,1678898.0,2001
M,8 Av/Central Pk W,"Cathedral Pkwy-110 St (B,C)",,,"['B', 'C']",Cathedral Pkwy-110 St,C,1678898.0,2001
M,8 Av/Central Pk W,"116 St (B,C)",,,"['B', 'C']",116 St,B,1384208.0,2001
M,8 Av/Central Pk W,"116 St (B,C)",,,"['B', 'C']",116 St,C,1384208.0,2001
M,8 Av/Central Pk W,"125 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",125 St,A,6131145.0,2001
M,8 Av/Central Pk W,"125 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",125 St,B,6131145.0,2001
M,8 Av/Central Pk W,"125 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",125 St,C,6131145.0,2001
M,8 Av/Central Pk W,"125 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",125 St,D,6131145.0,2001
M,8 Av/Central Pk W,"135 St (B,C)",,,"['B', 'C']",135 St,B,1103285.0,2001
M,8 Av/Central Pk W,"135 St (B,C)",,,"['B', 'C']",135 St,C,1103285.0,2001
M,8 Av/Central Pk W,"145 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",145 St,A,5288463.0,2001
M,8 Av/Central Pk W,"145 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",145 St,B,5288463.0,2001
M,8 Av/Central Pk W,"145 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",145 St,C,5288463.0,2001
M,8 Av/Central Pk W,"145 St (A,B,C,D)",,,"['A', 'B', 'C', 'D']",145 St,D,5288463.0,2001
M,Washington Heights,155 St (C),,,['C'],155 St,C,702040.0,2001
M,Washington Heights,163 St-Amsterdam Av (C),,,['C'],163 St-Amsterdam Av,C,1112003.0,2001
M,Washington Heights,175 St (A),,,['A'],175 St,A,3610217.0,2001
M,Washington Heights,181 St (A),,,['A'],181 St,A,2935632.0,2001
M,Washington Heights,190 St (A),,,['A'],190 St,A,1238462.0,2001
M,Washington Heights,Dyckman St (A),,,['A'],Dyckman St,A,1919364.0,2001
M,Washington Heights,Inwood-207 St (A),,,['A'],Inwood-207 St,A,2407026.0,2001
M,Concourse,"155 St (B,D)",,,"['B', 'D']",155 St,B,1037764.0,2001
M,Concourse,"155 St (B,D)",,,"['B', 'D']",155 St,D,1037764.0,2001
Bx,Concourse,"167 St (B,D)",,,"['B', 'D']",167 St,B,2446398.0,2001
Bx,Concourse,"167 St (B,D)",,,"['B', 'D']",167 St,D,2446398.0,2001
Bx,Concourse,"170 St (B,D)",,,"['B', 'D']",170 St,B,1780736.0,2001
Bx,Concourse,"170 St (B,D)",,,"['B', 'D']",170 St,D,1780736.0,2001
Bx,Concourse,"174-175 Sts (B,D)",,,"['B', 'D']",174-175 Sts,B,1403031.0,2001
Bx,Concourse,"174-175 Sts (B,D)",,,"['B', 'D']",174-175 Sts,D,1403031.0,2001
Bx,Concourse,"Tremont Av (B,D)",,,"['B', 'D']",Tremont Av,B,2243693.0,2001
Bx,Concourse,"Tremont Av (B,D)",,,"['B', 'D']",Tremont Av,D,2243693.0,2001
Bx,Concourse,"182-183 Sts (B,D)",,,"['B', 'D']",182-183 Sts,B,1398521.0,2001
Bx,Concourse,"182-183 Sts (B,D)",,,"['B', 'D']",182-183 Sts,D,1398521.0,2001
Bx,Concourse,"Fordham Rd (B,D)",,,"['B', 'D']",Fordham Rd,B,3164601.0,2001
Bx,Concourse,"Fordham Rd (B,D)",,,"['B', 'D']",Fordham Rd,D,3164601.0,2001
Bx,Concourse,"Kingsbridge Rd (B,D)",,,"['B', 'D']",Kingsbridge Rd,B,2262686.0,2001
Bx,Concourse,"Kingsbridge Rd (B,D)",,,"['B', 'D']",Kingsbridge Rd,D,2262686.0,2001
Bx,Concourse,"Bedford Park Blvd (B,D)",,,"['B', 'D']",Bedford Park Blvd,B,1717530.0,2001
Bx,Concourse,"Bedford Park Blvd (B,D)",,,"['B', 'D']",Bedford Park Blvd,D,1717530.0,2001
Bx,Concourse,Norwood-205 St (D),,,['D'],Norwood-205 St,D,2316150.0,2001
B,New Lots,New Lots Av (3),,,['3'],New Lots Av,3,1420953.0,2001
B,New Lots,Van Siclen Av (3),,,['3'],Van Siclen Av,3,802672.0,2001
B,New Lots,Pennsylvania Av (3),,,['3'],Pennsylvania Av,3,1551315.0,2001
B,New Lots,Junius St (3),,,['3'],Junius St,3,531351.0,2001
B,New Lots,Rockaway Av (3),,,['3'],Rockaway Av,3,1596728.0,2001
B,New Lots,Saratoga Av (3),,,['3'],Saratoga Av,3,1590897.0,2001
B,New Lots,Sutter Av-Rutland Rd (3),,,['3'],Sutter Av-Rutland Rd,3,1976281.0,2001
B,New Lots,"Crown Heights-Utica Av (3,4)",,,"['3', '4']",Crown Heights-Utica Av,3,8105914.0,2001
B,New Lots,"Crown Heights-Utica Av (3,4)",,,"['3', '4']",Crown Heights-Utica Av,4,8105914.0,2001
B,New Lots,Kingston Av (3),,,['3'],Kingston Av,3,1652636.0,2001
B,New Lots,Nostrand Av (3),,,['3'],Nostrand Av,3,1264329.0,2001
B,Nostrand Av,"Flatbush Av-Brooklyn College (2,5)",,,"['2', '5']",Flatbush Av-Brooklyn College,2,5700073.0,2001
B,Nostrand Av,"Flatbush Av-Brooklyn College (2,5)",,,"['2', '5']",Flatbush Av-Brooklyn College,5,5700073.0,2001
B,Nostrand Av,"Newkirk Av (2,5)",,,"['2', '5']",Newkirk Av,2,2510682.0,2001
B,Nostrand Av,"Newkirk Av (2,5)",,,"['2', '5']",Newkirk Av,5,2510682.0,2001
B,Nostrand Av,"Beverly Rd (2,5)",,,"['2', '5']",Beverly Rd,2,1280964.0,2001
B,Nostrand Av,"Beverly Rd (2,5)",,,"['2', '5']",Beverly Rd,5,1280964.0,2001
B,Nostrand Av,"Church Av (2,5)",,,"['2', '5']",Church Av,2,3178843.0,2001
B,Nostrand Av,"Church Av (2,5)",,,"['2', '5']",Church Av,5,3178843.0,2001
B,Nostrand Av,"Winthrop St (2,5)",,,"['2', '5']",Winthrop St,2,1811033.0,2001
B,Nostrand Av,"Winthrop St (2,5)",,,"['2', '5']",Winthrop St,5,1811033.0,2001
B,Nostrand Av,"Sterling St (2,5)",,,"['2', '5']",Sterling St,2,1706821.0,2001
B,Nostrand Av,"Sterling St (2,5)",,,"['2', '5']",Sterling St,5,1706821.0,2001
B,Nostrand Av,"President St (2,5)",,,"['2', '5']",President St,2,951213.0,2001
B,Nostrand Av,"President St (2,5)",,,"['2', '5']",President St,5,951213.0,2001
B,Eastern Pkwy,"Eastern Pkwy-Brooklyn Museum (2,3)",,,"['2', '3']",Eastern Pkwy-Brooklyn Museum,2,1458428.0,2001
B,Eastern Pkwy,"Eastern Pkwy-Brooklyn Museum (2,3)",,,"['2', '3']",Eastern Pkwy-Brooklyn Museum,3,1458428.0,2001
B,Eastern Pkwy,"Grand Army Plaza (2,3)",,,"['2', '3']",Grand Army Plaza,2,2567916.0,2001
B,Eastern Pkwy,"Grand Army Plaza (2,3)",,,"['2', '3']",Grand Army Plaza,3,2567916.0,2001
B,Eastern Pkwy,"Bergen St (2,3)",,,"['2', '3']",Bergen St,2,1150448.0,2001
B,Eastern Pkwy,"Bergen St (2,3)",,,"['2', '3']",Bergen St,3,1150448.0,2001
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,2,3977784.0,2001
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,3,3977784.0,2001
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,4,3977784.0,2001
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,5,3977784.0,2001
B,Eastern Pkwy,"Hoyt St (2,3)",,,"['2', '3']",Hoyt St,2,1983805.0,2001
B,Eastern Pkwy,"Hoyt St (2,3)",,,"['2', '3']",Hoyt St,3,1983805.0,2001
B,Eastern Pkwy,"Clark St (2,3)",,,"['2', '3']",Clark St,2,1312498.0,2001
B,Eastern Pkwy,"Clark St (2,3)",,,"['2', '3']",Clark St,3,1312498.0,2001
B,4 Av,Bay Ridge-95 St (R),,,['R'],Bay Ridge-95 St,R,1545541.0,2001
B,4 Av,86 St (R),,,['R'],86 St,R,2682398.0,2001
B,4 Av,77 St (R),,,['R'],77 St,R,1339993.0,2001
B,4 Av,Bay Ridge Av (R),,,['R'],Bay Ridge Av,R,2129415.0,2001
B,4 Av,"59 St (N,R)",,,"['N', 'R']",59 St,N,2753443.0,2001
B,4 Av,"59 St (N,R)",,,"['N', 'R']",59 St,R,2753443.0,2001
B,4 Av,53 St (R),,,['R'],53 St,R,2252045.0,2001
B,4 Av,45 St (R),,,['R'],45 St,R,2112871.0,2001
B,4 Av,"36 St (D,N,R)",,,"['D', 'N', 'R']",36 St,D,2884490.0,2001
B,4 Av,"36 St (D,N,R)",,,"['D', 'N', 'R']",36 St,N,2884490.0,2001
B,4 Av,"36 St (D,N,R)",,,"['D', 'N', 'R']",36 St,R,2884490.0,2001
B,4 Av,25 St (R),,,['R'],25 St,R,1073103.0,2001
B,4 Av,Prospect Av (R),,,['R'],Prospect Av,R,1557172.0,2001
B,4 Av,Union St (R),,,['R'],Union St,R,1564847.0,2001
B,Sea Beach,86 St (N),,,['N'],86 St,N,504878.0,2001
B,Sea Beach,Avenue U (N),,,['N'],Avenue U,N,690175.0,2001
B,Sea Beach,Kings Hwy (N),,,['N'],Kings Hwy,N,947757.0,2001
B,Sea Beach,Bay Pkwy (N),,,['N'],Bay Pkwy,N,1256959.0,2001
B,Sea Beach,20 Av (N),,,['N'],20 Av,N,944065.0,2001
B,Sea Beach,18 Av (N),,,['N'],18 Av,N,1156288.0,2001
B,Sea Beach,Fort Hamilton Pkwy (N),,,['N'],Fort Hamilton Pkwy,N,1313755.0,2001
B,Sea Beach,8 Av (N),,,['N'],8 Av,N,1936527.0,2001
B,West End,Bay 50 St (D),,,['D'],Bay 50 St,D,712530.0,2001
B,West End,25 Av (D),,,['D'],25 Av,D,1144425.0,2001
B,West End,Bay Pkwy (D),,,['D'],Bay Pkwy,D,1799643.0,2001
B,West End,20 Av (D),,,['D'],20 Av,D,1266071.0,2001
B,West End,18 Av (D),,,['D'],18 Av,D,1278318.0,2001
B,West End,79 St (D),,,['D'],79 St,D,1377616.0,2001
B,West End,71 St (D),,,['D'],71 St,D,1222810.0,2001
B,West End,55 St (D),,,['D'],55 St,D,686402.0,2001
B,West End,50 St (D),,,['D'],50 St,D,980036.0,2001
B,West End,Fort Hamilton Pkwy (D),,,['D'],Fort Hamilton Pkwy,D,1134934.0,2001
B,West End,9 Av (D),,,['D'],9 Av,D,1443383.0,2001
B,Brighton,Ocean Pkwy (Q),,,['Q'],Ocean Pkwy,Q,907353.0,2001
B,Brighton,"Brighton Beach (B,Q)",,,"['B', 'Q']",Brighton Beach,B,3443081.0,2001
B,Brighton,"Brighton Beach (B,Q)",,,"['B', 'Q']",Brighton Beach,Q,3443081.0,2001
B,Brighton,"Sheepshead Bay (B,Q)",,,"['B', 'Q']",Sheepshead Bay,B,3841843.0,2001
B,Brighton,"Sheepshead Bay (B,Q)",,,"['B', 'Q']",Sheepshead Bay,Q,3841843.0,2001
B,Brighton,Neck Rd (Q),,,['Q'],Neck Rd,Q,1085044.0,2001
B,Brighton,Avenue U (Q),,,['Q'],Avenue U,Q,2193807.0,2001
B,Brighton,"Kings Hwy (B,Q)",,,"['B', 'Q']",Kings Hwy,B,5004061.0,2001
B,Brighton,"Kings Hwy (B,Q)",,,"['B', 'Q']",Kings Hwy,Q,5004061.0,2001
B,Brighton,Avenue M (Q),,,['Q'],Avenue M,Q,1615247.0,2001
B,Brighton,Avenue J (Q),,,['Q'],Avenue J,Q,1811791.0,2001
B,Brighton,Avenue H (Q),,,['Q'],Avenue H,Q,790631.0,2001
B,Brighton,"Newkirk Plaza (B,Q)",,,"['B', 'Q']",Newkirk Plaza,B,2862955.0,2001
B,Brighton,"Newkirk Plaza (B,Q)",,,"['B', 'Q']",Newkirk Plaza,Q,2862955.0,2001
B,Brighton,Cortelyou Rd (Q),,,['Q'],Cortelyou Rd,Q,1737000.0,2001
B,Brighton,Beverley Rd (Q),,,['Q'],Beverley Rd,Q,869742.0,2001
B,Brighton,"Church Av (B,Q)",,,"['B', 'Q']",Church Av,B,5030954.0,2001
B,Brighton,"Church Av (B,Q)",,,"['B', 'Q']",Church Av,Q,5030954.0,2001
B,Brighton,Parkside Av (Q),,,['Q'],Parkside Av,Q,1743762.0,2001
B,Brighton,"7 Av (B,Q)",,,"['B', 'Q']",7 Av,B,2530853.0,2001
B,Brighton,"7 Av (B,Q)",,,"['B', 'Q']",7 Av,Q,2530853.0,2001
B,Franklin Av,Park Pl (S),,,['S'],Park Pl,S,617390.0,2001
B,Culver,Neptune Av (F),,,['F'],Neptune Av,F,544204.0,2001
B,Culver,Avenue X (F),,,['F'],Avenue X,F,928461.0,2001
B,Culver,Avenue U (F),,,['F'],Avenue U,F,720386.0,2001
B,Culver,Kings Hwy (F),,,['F'],Kings Hwy,F,1176295.0,2001
B,Culver,Avenue P (F),,,['F'],Avenue P,F,919610.0,2001
B,Culver,Avenue N (F),,,['F'],Avenue N,F,1046714.0,2001
B,Culver,Bay Pkwy (F),,,['F'],Bay Pkwy,F,422274.0,2001
B,Culver,Avenue I (F),,,['F'],Avenue I,F,826442.0,2001
B,Culver,18 Av (F),,,['F'],18 Av,F,1238326.0,2001
B,Culver,Ditmas Av (F),,,['F'],Ditmas Av,F,1456372.0,2001
B,Culver,"Church Av (F,G)",,,"['F', 'G']",Church Av,F,2920039.0,2001
B,Culver,"Church Av (F,G)",,,"['F', 'G']",Church Av,G,2920039.0,2001
B,Culver,"Fort Hamilton Pkwy (F,G)",,,"['F', 'G']",Fort Hamilton Pkwy,F,1218642.0,2001
B,Culver,"Fort Hamilton Pkwy (F,G)",,,"['F', 'G']",Fort Hamilton Pkwy,G,1218642.0,2001
B,Culver,"15 St-Prospect Park (F,G)",,,"['F', 'G']",15 St-Prospect Park,F,1729841.0,2001
B,Culver,"15 St-Prospect Park (F,G)",,,"['F', 'G']",15 St-Prospect Park,G,1729841.0,2001
B,Culver,"7 Av (F,G)",,,"['F', 'G']",7 Av,F,3411415.0,2001
B,Culver,"7 Av (F,G)",,,"['F', 'G']",7 Av,G,3411415.0,2001
B,Culver,"Smith-9 Sts (F,G)",,,"['F', 'G']",Smith-9 Sts,F,1105885.0,2001
B,Culver,"Smith-9 Sts (F,G)",,,"['F', 'G']",Smith-9 Sts,G,1105885.0,2001
B,Culver,"Carroll St (F,G)",,,"['F', 'G']",Carroll St,F,2733229.0,2001
B,Culver,"Carroll St (F,G)",,,"['F', 'G']",Carroll St,G,2733229.0,2001
B,Culver,"Bergen St (F,G)",,,"['F', 'G']",Bergen St,F,2670029.0,2001
B,Culver,"Bergen St (F,G)",,,"['F', 'G']",Bergen St,G,2670029.0,2001
B,Culver,York St (F),,,['F'],York St,F,1081694.0,2001
Q,Rockaway,"Rockaway Park-Beach 116 St (A,S)",,,"['A', 'S']",Rockaway Park-Beach 116 St,A,309968.0,2001
Q,Rockaway,"Rockaway Park-Beach 116 St (A,S)",,,"['A', 'S']",Rockaway Park-Beach 116 St,S,309968.0,2001
Q,Rockaway,"Beach 105 St (A,S)",,,"['A', 'S']",Beach 105 St,A,70324.0,2001
Q,Rockaway,"Beach 105 St (A,S)",,,"['A', 'S']",Beach 105 St,S,70324.0,2001
Q,Rockaway,"Beach 98 St (A,S)",,,"['A', 'S']",Beach 98 St,A,204734.0,2001
Q,Rockaway,"Beach 98 St (A,S)",,,"['A', 'S']",Beach 98 St,S,204734.0,2001
Q,Rockaway,"Beach 90 St (A,S)",,,"['A', 'S']",Beach 90 St,A,303880.0,2001
Q,Rockaway,"Beach 90 St (A,S)",,,"['A', 'S']",Beach 90 St,S,303880.0,2001
Q,Rockaway,Far Rockaway-Mott Av (A),,,['A'],Far Rockaway-Mott Av,A,1251685.0,2001
Q,Rockaway,Beach 25 St (A),,,['A'],Beach 25 St,A,494252.0,2001
Q,Rockaway,Beach 36 St (A),,,['A'],Beach 36 St,A,184313.0,2001
Q,Rockaway,Beach 44 St (A),,,['A'],Beach 44 St,A,113004.0,2001
Q,Rockaway,Beach 60 St (A),,,['A'],Beach 60 St,A,593055.0,2001
Q,Rockaway,Beach 67 St-Arverne By The Sea (A),,,['A'],Beach 67 St-Arverne By The Sea,A,445581.0,2001
Q,Rockaway,"Broad Channel (A,S)",,,"['A', 'S']",Broad Channel,A,95085.0,2001
Q,Rockaway,"Broad Channel (A,S)",,,"['A', 'S']",Broad Channel,S,95085.0,2001
Q,Rockaway,Howard Beach-JFK Airport (A),,,['A'],Howard Beach-JFK Airport,A,1115611.0,2001
Q,Rockaway,Aqueduct-North Conduit Av (A),,,['A'],Aqueduct-North Conduit Av,A,238811.0,2001
